"","x"
"1338","/2013/6/25/headlines/texas_house_gives_final_approval_to_anti_abortion_bill_sponsor_suggests_rape_kits_provide_abortions"
"1339","/2013/6/24/headlines/texas_hundreds_flood_capitol_as_lawmakers_back_sweeping_anti_abortion_bill"
"1340","/2013/6/24/headlines/wisconsin_8_arrested_for_protesting_anti_abortion_bill"
"1341","/2013/6/19/headlines/house_approves_22_week_abortion_ban"
"1342","/2013/6/18/headlines/us_house_to_vote_on_20_week_abortion_ban"
"1343","/2013/6/13/headlines/house_panel_advances_20_week_abortion_ban_sponsor_says_pregnancies_from_rape_very_low"
"1344","/2013/6/12/report_from_istanbul_turkish_police_attack_protesters_in_taksim_square_with_tear_gas_water_cannons"
"1345","/2013/6/12/headlines/groups_file_legal_challenge_to_alabama_anti_abortion_law"
"1346","/2013/6/5/jim_crow_after_roe_how_us"
"1347","/2013/6/4/headlines/ailing_el_salvador_woman_undergoes_c_section_after_weeks_of_fighting_for_abortion"
"1348","/2013/6/3/a_turkish_spring_over_1_000"
"1349","/2013/5/31/four_years_after_murder_of_dr"
"1350","/2013/5/31/headlines/el_salvador_to_allow_c_section_for_beatriz_after_court_denies_life_saving_abortion"
"1351","/2013/5/30/headlines/el_salvadors_highest_court_rejects_bid_for_life_saving_abortion"
"1352","/2013/5/30/headlines/canadian_abortion_pioneer_henry_morgantaler_dies_at_90"
"1353","/2013/5/22/headlines/appeals_court_strikes_down_arizona_abortion_ban"
"1354","/2013/5/20/headlines/federal_judge_blocks_arkansas_anti_abortion_law"
"1355","/2013/5/17/headlines/woman_in_el_salvador_asks_supreme_court_for_life_saving_abortion"
"1356","/2013/5/16/headlines/north_dakota_abortion_clinic_challenges_new_restriction"
"1357","/2013/5/14/headlines/abortion_doctor_kermit_gosnell_found_guilty_of_first_degree_murder"
"1358","/2013/4/22/headlines/kansas_gov_signs_new_anti_abortion_measures"
"1359","/2013/4/18/a_rush_to_misjudgment_cnn_faulted"
"1360","/2013/4/17/headlines/groups_file_challenge_to_arkansas_abortion_ban"
"1361","/2013/4/16/headlines/mississippis_only_abortion_clinic_to_stay_open_for_now"
"1362","/2013/4/15/headlines/north_dakota_house_approves_20_week_abortion_ban"
"1363","/2013/4/15/headlines/virginia_board_of_health_oks_new_limits_on_abortion_clinics"
"1364","/2013/4/12/bishop_thomas_gumbleton_speaks_out_for"
"1365","/2013/4/12/headlines/director_of_dr_tillers_former_abortion_clinic_faces_death_threats"
"1366","/2013/4/10/headlines/alabama_gov_signs_anti_abortion_law_arkansas_senate_advances_new_curbs"
"1367","/2013/4/4/headlines/clinic_of_slain_abortion_provider_george_tiller_re_opens_in_kansas"
"1368","/2013/4/3/headlines/anti_abortion_measures_advanced_in_alabama_indiana"
"1369","/2013/3/27/widower_of_first_openly_gay_congressman"
"1370","/2013/3/27/in_challenge_to_roe_v_wade"
"1371","/2013/3/27/headlines/north_dakota_enacts_law_banning_nearly_all_abortions"
"1372","/2013/3/26/headlines/hundreds_protest_measures_that_would_end_abortion_in_north_dakota"
"1373","/2013/3/25/headlines/north_dakota_puts_end_of_abortion_on_the_ballot"
"1374","/2013/3/18/headlines/north_dakota_lawmakers_approve_6_week_abortion_ban"
"1375","/2013/3/14/pope_francis_first_latin_american_jesuit"
"1376","/2013/3/14/pope_francis_junta_past_argentine_journalist"
"1377","/2013/3/14/a_social_conservative_pope_francis_led"
"1378","/special/vatican_selects_new_pope"
"1379","/2013/3/14/headlines/vatican_conclave_selects_pope_francis_first_pontiff_from_latin_america"
"1380","/2013/3/12/headlines/south_dakota_extends_72_hour_abortion_waiting_period_to_up_to_6_days"
"1381","/2013/3/12/headlines/south_dakota_extends_72_hour_abortion_waiting_period_to_up_to_6_days"
"1382","/2013/3/7/headlines/arkansas_approves_nations_harshest_abortion_ban"
"1383","/2013/3/7/headlines/federal_judge_strikes_down_idahos_20_week_abortion_ban"
"1384","/2013/3/5/headlines/arkansas_gov_vetoes_12_week_abortion_ban"
"1385","/2013/2/27/headlines/arkansas_gov_vetoes_20_week_abortion_ban_indiana_senate_advances_ultrasound_requirement"
"1386","/2013/2/12/headlines/federal_judge_overturns_arizona_ban_on_planned_parenthood"
"1387","/2013/2/8/headlines/north_dakota_senate_passes_measure_threatening_abortion_access"
"1388","/2013/2/5/headlines/arkansas_house_advances_anti_abortion_bill"
"1389","/2013/1/24/after_tiller_40_years_after_roe"
"1390","/2013/1/24/at_sundance_film_festival_documentaries_shine"
"1391","/2013/1/23/headlines/poll_finds_record_support_for_abortion_rights_in_us"
"1392","/2013/1/18/criminalizing_pregnancy_as_roe_v_wade"
"1393","/2013/1/7/chuck_hagel_faces_tough_confirmation_from"
"1394","/2013/1/4/headlines/report_us_states_enacted_2nd_highest_number_of_abortion_restrictions_in_2012"
"1395","/2012/12/31/2012_in_review_a_year_of"
"1396","/2012/12/14/headlines/anti_abortion_bill_advances_as_michigan_lame_duck_session_ends"
"1397","/2012/12/12/thousands_protest_michigans_anti_union_law"
"1398","/2012/12/5/headlines/senate_gop_defeats_ratification_of_un_treaty_on_rights_of_the_disabled"
"1399","/2012/11/28/headlines/ohio_shelves_heartbeat_bill_banning_abortion_early_in_pregnancy"
"1400","/2012/11/16/headlines/ireland_to_clarify_laws_after_woman_denied_abortion_dies"
"1401","/2012/11/13/mea_maxima_culpa_new_doc_exposes"
"1402","/2012/11/7/from_marriage_equality_to_legalizing_marijuana"
"1403","/2012/11/7/headlines/florida_voters_reject_measure_limiting_abortion_rights"
"1404","/2012/11/6/headlines/appeals_court_hears_challenge_to_arizona_abortion_ban"
"1405","/live/live_election_night_2012_coverage"
"1406","/2012/11/2/headlines/citing_climate_change_stance_bloomberg_endorses_obama"
"1407","/2012/11/1/as_missouri_senate_race_tightens_new"
"1408","/2012/10/29/headlines/planned_parenthood_files_new_suit_against_texas_funding_ban"
"1409","/2012/10/26/who_owns_the_world_noam_chomsky"
"1410","/2012/10/26/headlines/texas_stops_payments_after_court_affirms_ban_on_planned_parenthood"
"1411","/2012/10/24/headlines/indiana_gop_senate_candidate_pregnancy_by_rape_intended_by_god"
"1412","/2012/10/24/headlines/court_bars_indiana_from_blocking_planned_parenthood_funding"
"1413","/2012/10/22/headlines/federal_judge_blocks_arizona_law_targeting_planned_parenthood"
"1414","/2012/10/19/as_sen_george_mcgovern_nears_death"
"1415","/2012/10/19/headlines/obama_touts_record_on_fair_pay_abortion"
"1416","/2012/10/19/headlines/texas_vows_to_end_heath_program_if_planned_parenthood_allowed_to_participate"
"1417","/2012/10/18/headlines/uruguays_senate_votes_to_legalize_abortion"
"1418","/2012/10/17/watch_three_hour_democracy_now_debate_special_from_hofstra_university"
"1419","/2012/10/12/expanding_the_vp_debate_third_party"
"1420","/2012/10/12/headlines/biden_ryan_trade_sharp_critiques_in_vice_presidential_debate"
"1421","/2012/10/12/headlines/biden_ryan_trade_sharp_critiques_in_vice_presidential_debate"
"1422","/2012/10/12/headlines/romney_removes_link_to_gop_legislator_who_pushed_mistress_on_abortion"
"1423","/2012/10/3/headlines/akin_in_2008_terrorist_doctors_provide_abortions_to"
"1424","/2012/10/1/onerous_requirements_under_virginias_trap_law"
"1425","/2012/10/1/headlines/clinic_of_slain_abortion_doctor_to_reopen_in_kansas"
"1426","/2012/9/24/one_billion_rising_eve_ensler_activists"
"1427","/2012/9/20/headlines/virginia_regulations_could_shutter_abortion_clinics"
"1428","/2012/9/6/censored_and_insulted_for_contraception_advocacy"
"1429","/2012/9/5/at_gop_fundraiser_with_billionaires_karl"
"1430","/2012/9/5/headlines/planned_parenthood_seeks_reversal_of_texas_ban"
"1431","/2012/9/4/grassroots_leader_rev_dr_william_barber"
"1432","/2012/8/30/republican_delegate_george_engelbach_on_abortion"
"1433","/2012/8/30/new_york_congressman_peter_king_criminalize"
"1434","/2012/8/30/gop_vp_nominee_paul_ryan_projects"
"1435","/2012/8/30/as_walker_rejects_abortions_relevance_in"
"1436","/2012/8/29/rnc_launches_with_tea_partys_ted"
"1437","/2012/8/29/mitt_ann_romney_cast_aside_moderate"
"1438","/2012/8/27/the_real_romney_veteran_reporter_michael"
"1439","/2012/8/27/ex_house_speaker_newt_gingrich_refuses"
"1440","/2012/8/23/headlines/ryan_seeks_distance_from_akin_after_rape_comment"
"1441","/2012/8/22/headlines/gop_embraces_abortion_ban_for_party_platform"
"1442","/2012/8/22/headlines/court_rules_texas_can_cut_off_planned_parenthood_funding"
"1443","/2012/8/21/todd_akins_legitimate_rape_comment_sheds"
"1444","/2012/8/20/headlines/gop_senate_candidate_says_women_can_avoid_pregnancy_in_legitimate_rape"
"1445","/2012/8/20/headlines/kansas_prosecutors_drop_planned_parenthood_case"
"1446","/2012/8/17/pussy_riot_found_guilty_for_anti"
"1447","/2012/8/16/paul_ryan_a_man_with_a_plan_from_the_fiscal_to_the_physical"
"1448","/2012/8/13/an_extreme_choice_embracing_ayn_rand"
"1449","/2012/8/13/the_paul_ryan_vision_of_america"
"1450","/2012/8/9/former_dhs_analyst_daryl_johnson_on"
"1451","/2012/8/2/headlines/appeals_court_freezes_arizona_anti_abortion_law"
"1452","/2012/7/31/headlines/judge_declines_to_block_arizona_abortion_law"
"1453","/2012/7/18/headlines/planned_parenthood_sues_arizona_over_funding_ban"
"1454","/2012/7/12/headlines/federal_judge_maintains_injunction_against_mississippi_anti_abortion_law"
"1455","/2012/7/2/headlines/federal_judge_blocks_mississippi_law_threatening_abortion_clinic"
"1456","/2012/6/29/roundtable_supreme_court_ruling_ensures_coverage"
"1457","/2012/6/28/watch_democracy_now_special_supreme_court_upholds_healthcare_overhaul_individual_mandate"
"1458","/2012/6/27/dark_money_inside_the_final_frontier"
"1459","/2012/6/22/wanna_buy_an_election_mother_jones_expose_on_dark_money_citizens_united"
"1460","/2012/6/18/headlines/women_lawmakers_in_michigan_perform_vagina_monologues_to_protest_censorship"
"1461","/2012/6/18/headlines/women_lawmakers_in_michigan_perform_vagina_monologues_to_protest_censorship"
"1462","/2012/6/12/supreme_court_rejects_gitmo_appeals_spelling"
"1463","/2012/6/1/headlines/house_defeats_gender_based_abortion_ban"
"1464","/2012/5/31/3_years_after_george_tillers_murder"
"1465","/2012/5/9/wisconsin_democrats_select_recall_challenger_to"
"1466","/2012/5/9/headlines/utah_enacts_72_hour_abortion_waiting_period"
"1467","/2012/5/8/headlines/arizona_enacts_ban_on_public_funds_for_groups_that_provide_abortions"
"1468","/2012/5/3/headlines/georgia_enacts_20_week_abortion_ban"
"1469","/2012/5/2/headlines/judge_blocks_texas_de_funding_of_planned_parenthood"
"1470","/2012/4/27/us_nuns_face_vatican_crackdown_for"
"1471","/2012/4/13/headlines/planned_parenthood_sues_texas_for_state_ban"
"1472","/2012/4/10/headlines/wisconsin_gov_scott_walker_privately_signs_anti_abortion_sex_ed_laws"
"1473","/2012/4/4/mitt_romney_celebrates_primary_sweep_embattled"
"1474","/2012/4/3/headlines/new_santorum_ads_compares_romney_to_obama"
"1475","/2012/4/3/headlines/planned_parenthood_clinic_firebombed_in_wisconsin"
"1476","/2012/3/29/headlines/oklahoma_judge_rejects_ultrasound_law_house_panel_approves_2_anti_abortion_bills"
"1477","/2012/3/28/headlines/arizona_senate_votes_to_ban_abortion_after_20_weeks"
"1478","/2012/3/26/headlines/pope_benedict_heads_to_cuba_after_trip_to_mexico"
"1479","/2012/3/19/ina_may_gaskin_on_rising_us"
"1480","/2012/3/9/beautiful_souls_eyal_press_on_the"
"1481","/2012/3/8/women_fight_back_as_virginia_georgia"
"1482","/2012/3/8/headlines/rollback_of_reproductive_rights_advance_in_multiple_states"
"1483","/2012/3/5/headlines/33_arrested_in_virginia_protesting_ultrasound_law"
"1484","/2012/3/2/senate_narrowly_defeats_anti_contraception_bill"
"1485","/2012/3/2/one_billion_rising_v_days_eve"
"1486","/2012/2/29/headlines/virginia_senate_approves_ultrasound_requirement"
"1487","/2012/2/23/under_fire_over_earmarks_spending_record"
"1488","/2012/2/23/headlines/virginia_ultrasound_bill_altered_after_protests"
"1489","/2012/2/8/santorum_wins_gop_contests_in_3"
"1490","/2012/2/8/as_contraceptives_rule_enters_gop_race"
"1491","/2012/2/6/headlines/komen_reversed_decision_on_planned_parenthood_funding"
"1492","/2012/2/3/headlines/komen_officials_resign_over_planned_parenthood_controversy"
"1493","/2012/2/2/after_right_wing_campaign_leading_breast"
"1494","/2012/2/1/exploring_mitt_romneys_shifting_stances_from"
"1495","/2012/2/1/headlines/breast_cancer_charity_faces_backlash_after_defunding_planned_parenthood"
"1496","/2012/1/4/santorums_emergence_signals_divided_gop_base"
"1497","/2012/1/3/super_pacs_occupy_iowa_protests_and"
"1498","/2012/1/3/headlines/federal_authorities_investigate_fire_at_florida_abortion_clinic_previously_targeted_with_violence"
"1499","/2011/12/13/ex_salt_lake_mayor_rocky_anderson"
"1500","/2011/11/9/election_day_2011_in_state_after"
"1501","/2011/11/9/mississippi_rejects_bill_to_grant_pre"
"1502","/2011/11/9/headlines/repeal_of_ohio_anti_union_law_tops_election_day_results"
"1503","/2011/11/8/headlines/mississippi_voting_on_bill_to_grant_embryos_personhood"
"1504","/2011/10/27/egyptian_youth_activists_we_are_happy"
"1505","/2011/10/19/colleagues_of_slain_kansas_abortion_doctor"
"1506","/2011/10/14/headlines/house_backs_new_abortion_restrictions"
"1507","/2011/9/30/headlines/federal_judge_oks_kansas_anti_abortion_law_aclu_challenges_nc_measure"
"1508","/2011/9/28/headlines/republicans_launch_new_probe_of_planned_parenthood"
"1509","/2011/8/31/headlines/judge_blocks_texas_sonogram_law"
"1510","/2011/8/15/bachmanns_iowa_straw_poll_win_signals"
"1511","/2011/8/12/as_texas_gov_rick_perry_enters"
"1512","/2011/8/8/headlines/texas_governor_rick_perry_leads_controversial_prayer_rally"
"1513","/2011/7/25/pioneering_comedian_roseanne_barr_on_her"
"1514","/2011/7/21/headlines/house_measure_would_restore_global_gag_rule"
"1515","/2011/6/29/inquiry_into_the_murder_of_journalist"
"1516","/2011/6/28/a_perfect_product_of_the_religious"
"1517","/2011/6/28/headlines/wisconsin_bans_funding_for_planned_parenthood_indiana_issues_injunction_against_state_law_backing_funding"
"1518","/2011/6/15/in_nod_to_the_latino_vote"
"1519","/2011/5/13/pt_2_of_interview_with_steve_earle_democracy_is_something_that_is_contagious"
"1520","/2011/5/5/headlines/house_oks_anti_abortion_bill"
"1521","/2011/5/5/headlines/house_oks_anti_abortion_bill"
"1522","/2011/4/28/headlines/indiana_florida_lawmakers_ok_anti_abortion_bills"
"1523","/2011/4/20/vandana_mira_shiva_on_corporate_malpractice_in_india_and_the_devastating_impact_on_health"
"1524","/2011/4/13/dc_mayor_vincent_gray_arrested_protesting"
"1525","/2011/4/13/headlines/kansas_enacts_new_abortion_restrictions"
"1526","/2011/4/12/headlines/washington_dc_mayor_arrested_after_protesting_budget_proposal"
"1527","/2011/4/8/headlines/thousands_rally_for_reproductive_health_in_dc"
"1528","/2011/4/7/nobel_economist_joseph_stiglitz_assault_on"
"1529","/2011/3/23/headlines/south_dakota_enacts_72_hour_wait_for_abortions"
"1530","/2011/3/10/mark_potok_peter_king_hearings_on_muslims_despicable"
"1531","/2011/3/8/womens_rights_are_workers_rights_kavita"
"1532","/2011/2/24/obama_abandons_defense_of_marriage_act"
"1533","/2011/2/23/headlines/georgia_measure_calls_for_investigating_miscarriages"
"1534","/2011/2/16/a_war_on_women_gop_bills"
"1535","/2011/2/10/headlines/gop_rep_resigns_over_leaked_emails"
"1536","/2011/1/31/women_protest_alongside_men_in_egyptian"
"1537","/2011/1/24/headlines/philadelphia_abortion_doctor_accused_of_murdering_babies_patient"
"1538","/2011/1/21/headlines/criticizing_abortion_stance_santorum_cites_obamas_ethnicity"
"1539","/2011/1/18/headlines/priebus_elected_new_rnc_chair"
"1540","/2011/1/11/fmr_classmate_of_jared_loughner_he"
"1541","/2011/1/10/jeff_biggers_arizona_facing_lethal_combination"
"1542","/2011/1/10/chip_berlet_on_the_becking_of"
"1543","/2011/1/5/return_of_the_death_panel_myth"
"1544","/2011/1/3/brazilian_president_dilma_rousseff_from_imprisoned"
"1545","/2010/12/22/headlines/senate_appears_set_to_approve_nuke_treaty"
"1546","/2010/11/8/big_business_not_poverty_tops_obamas"
"1547","/2010/11/8/hundreds_of_survivors_of_bhopal_disaster"
"1548","/2010/11/8/headlines/gop_threatens_to_cut_off_money_for_obama_healthcare_plan"
"1549","/2010/11/3/election_roundtable_breaking_down_the_results"
"1550","/2010/10/18/slavoj_zizek_far_right_and_anti"
"1551","/2010/9/30/year_of_the_conservative_woman_as"
"1552","/2010/9/20/headlines/pope_benedict_faces_protests_in_britain"
"1553","/2010/9/15/headlines/tea_party_backed_odonnell_wins_senate_gop_nod_in_delaware_rangels_wins_re_nomination"
"1554","/2010/9/14/headlines/indian_police_kill_18_in_kashmir_unrest"
"1555","/2010/9/13/tariq_ramadan_debates_moustafa_bayoumi_on"
"1556","/2010/9/13/headlines/n_carolina_man_arrested_for_plotting_to_blow_up_abortion_clinic"
"1557","/2010/8/24/david_kirby_on_the_looming_threat"
"1558","/2010/8/2/12th_and_delaware_offers_unique_inside"
"1559","/2010/7/23/using_social_media_to_build_communityand"
"1560","/2010/6/30/kagan"
"1561","/2010/5/19/in_mini_super_tuesday_primaries_defeats"
"1562","/2010/5/13/headlines/laura_bush_voices_support_for_gay_marriage_and_abortion_rights"
"1563","/2010/5/12/glenn_greenwald_v_lawrence_lessig_a"
"1564","/2010/5/11/headlines/report_kagan_backed_ban_on_late_term_aboritions"
"1565","/2010/4/28/headlines/oklahoma_senate_overrides_veto_of_anti_abortion_measures"
"1566","/2010/4/27/john_ross_on_el_monstruo_dread"
"1567","/2010/4/22/headlines/obama_abortion_rights_factor_in_court_pick_but_not_a_litmus_test"
"1568","/2010/4/14/headlines/nebraska_gov_signs_anti_abortion_measures"
"1569","/2010/4/12/headlines/obama_pick_withdraws_nomination_for_legal_office"
"1570","/2010/4/6/headlines/texas_man_arrested_for_threatening_abortion_clinic"
"1571","/2010/4/2/headlines/murder_of_abortion_provider_dr_george_tiller_sentenced_to_life_term"
"1572","/2010/3/25/headlines/media_barred_from_signing_of_anti_abortion_order"
"1573","/2010/3/23/michael_moore_health_care_bill_a"
"1574","/2010/3/22/in_historic_vote_house_approves_landmark"
"1575","/2010/3/22/headlines/house_oks_landmark_healthcare_reform_bill"
"1576","/2010/3/18/dennis_kucinich_and_ralph_nader_a"
"1577","/2010/3/18/headlines/healthcare_bill_gets_boost_as_2_dems_pledge_support"
"1578","/2010/3/17/rep_alan_graysons_medicare_you_can"
"1579","/2010/3/17/headlines/5_dems_announce_opposition_to_healthcare_bill"
"1580","/2010/3/16/dem_leadership_in_final_push_on"
"1581","/2010/3/16/dem_leadership_in_final_push_on"
"1582","/2010/3/15/headlines/white_house_predicts_passge_of_healthcare_bill"
"1583","/2010/3/12/headlines/house_dems_shun_anti_abortion_provisions"
"1584","/2010/3/10/headlines/utah_gov_signs_anti_abortion_measure"
"1585","/2010/3/5/headlines/utah_rep_revises_sweeping_anti_abortion_bill"
"1586","/2010/3/5/headlines/va_gop_lawmaker_disabilities_are_gods_punishment_for_abortions"
"1587","/2010/3/3/domestic_violence"
"1588","/2010/3/3/pregnant_women_utah"
"1589","/2010/2/25/glenn_greenwald_dems_hiding_behind_filibuster"
"1590","/2010/2/5/pro_choice_advocates_criticize_cbs_for"
"1591","/2010/2/1/headlines/roeder_convicted_in_first_degree_murder_of_dr_george_tiller"
"1592","/2010/1/29/from_fracking_to_freedom_riders_documentaries"
"1593","/2010/1/12/headlines/trial_of_killer_of_abortion_provider_george_tiller_set_to_begin"
"1594","/2010/1/11/white_power_usa_the_rise_of"
"1595","/2010/1/1/hope_war_and_resistance_2009_in"
"1596","/2009/12/30/christmas_bombing"
"1597","/2009/12/23/headlines/doctors_group_calls_for_senate_to_reject_healthcare_bill"
"1598","/2009/12/21/health_bill_passes_key_senate_hurdle"
"1599","/2009/12/21/headlines/key_procedural_healthcare_vote_passes_in_senate"
"1600","/2009/12/9/headlines/senate_defeats_anti_abortion_amendment"
"1601","/2009/12/8/headlines/nelson_adds_anti_abortion_amendment_to_senate_bill"
"1602","/2009/12/3/one_voice_for_choice_firedoglake_founder"
"1603","/2009/12/3/25_years_after_bhopal_disaster_survivors"
"1604","/2009/12/2/headlines/nelson_to_introduce_anti_abortion_amendment_in_senate_health_bill"
"1605","/2009/11/23/by_60_39_vote_senate_agrees"
"1606","/2009/11/19/headlines/reid_unveils_senate_healthcare_reform_bill"
"1607","/2009/11/19/headlines/study_house_measure_will_reduce_abortion_availability"
"1608","/2009/11/13/headlines/rnc_orders_insurance_plan_to_stop_covering_abortions"
"1609","/2009/11/12/headlines/study_unsafe_abortions_burdening_developing_nations"
"1610","/2009/11/11/study_over_2_200_us_veterans"
"1611","/2009/11/10/headlines/40_democrats_threaten_to_reject_healthcare_bill_over_abortion_restrictions"
"1612","/2009/11/9/house_passes_healthcare_bill_with_amendment"
"1613","/2009/11/9/headlines/house_passes_healthcare_reform_bill"
"1614","/2009/11/2/headlines/republican_endorses_democrat_after_exiting_ny_congressional_race"
"1615","/2009/10/29/roundtable"
"1616","/2009/9/14/headlines/anti_abortion_protester_shot_dead_in_michigan"
"1617","/2009/9/8/first_openly_gay_episcopal_bishop_gene"
"1618","/2009/9/4/republican_gomorrah_inside_the_movement_that"
"1619","/2009/8/28/headlines/man_arrested_for_threatening_to_kill_abortion_provider"
"1620","/2009/8/24/headlines/report_blackwater_involved_in_cia_renditions"
"1621","/2009/8/21/young_lords"
"1622","/2009/8/20/headlines/oklahoma_judge_overturns_abortion_law"
"1623","/2009/8/13/right_wing_hysteria_misinformation_fuels_anger"
"1624","/2009/8/12/sharlet"
"1625","/2009/8/11/david_wise_the_cia_licensed_to"
"1626","/2009/8/5/in_explosive_allegations_ex_employees_link"
"1627","/2009/7/29/headlines/suspect_in_tiller_murder_pleads_not_guilty"
"1628","/2009/7/24/headlines/report_abortion_providers_routinely_targeted_in_six_states"
"1629","/2009/7/24/headlines/ohio_proposal_would_bar_abortions_without_fathers_consent"
"1630","/2009/7/16/headlines/sotomayor_no_vetting_of_personal_views_before_nomination"
"1631","/2009/7/15/supreme_court_nominee_sotomayor_answers_gop"
"1632","/2009/7/14/professor_ex_sotomayor_law_clerk_jenny"
"1633","/2009/7/9/two_standards_of_detention"
"1634","/2009/7/8/fmr_congressmember_cynthia_mckinney_back_in"
"1635","/2009/7/1/headlines/israel_seizes_aid_ship_kidnaps_activists"
"1636","/2009/6/30/headlines/israel_threatens_free_gaza_aid_ship_in_international_waters"
"1637","/2009/6/25/exclusive_animal_rights_activist_jailed_at"
"1638","/2009/6/24/headlines/key_dem_endorsed_nixon_bombing_of_cambodia_nixon_urged_abortion_for_interracial_couples"
"1639","/2009/6/11/shooting"
"1640","/2009/6/11/headlines/tiller_colleague_vows_to_continue_performing_late_term_abortions_in_kansas"
"1641","/2009/6/10/tiller"
"1642","/2009/6/10/genetic_counselor_blasts_national_society_of"
"1643","/2009/6/10/headlines/clinic_of_slain_abortion_provider_to_close"
"1644","/2009/6/8/headlines/anti_abortion_activist_warns_of_more_violent_acts"
"1645","/2009/6/5/headlines/hundreds_to_attend_tiller_funeral_in_wichita"
"1646","/2009/6/3/jeff"
"1647","/2009/6/3/susan_robinson"
"1648","/2009/6/3/anti_abortion_movements"
"1649","/2009/6/3/tiller_speech"
"1650","/2009/6/3/amy_goodmans_new_column_dr_george_tiller_didnt_have_to_die"
"1651","/2009/6/3/amy_goodmans_new_column_dr_george_tiller_didnt_have_to_die"
"1652","/2009/6/3/headlines/suspect_charged_in_abortion_doctor_killing"
"1653","/2009/6/2/headlines/womens_health_care_services_clinic_in_wichita_to_reopen_next_week"
"1654","/2009/6/1/dr_george_tiller_1941_2009_murdered"
"1655","/2009/6/1/headlines/anti_abortion_activist_arrested_in_killing_of_kansas_doctor"
"1656","/2009/5/27/obama_nominee_sonia_sotomayor_would_become"
"1657","/2009/5/18/headlines/obama_addresses_abortion_debate_at_notre_deame"
"1658","/2009/5/14/headlines/denied_honorary_degree_obama_delivers_commencement_address_at_asu"
"1659","/2009/4/30/headlines/sebelius_sworn_in_as_health_secretary"
"1660","/2009/3/13/headlines/us_restores_funding_to_un_population_fund"
"1661","/2009/3/13/headlines/rnc_chair_apologizes_for_apparent_pro_choice_stance"
"1662","/2009/1/27/womens_health_advocates_praise_obama_for"
"1663","/2009/1/27/ms_magazine_on_barack_obama_this"
"1664","/2009/1/26/headlines/obama_lifts_abortion_global_gag_rule"
"1665","/2009/1/23/headlines/abortion_clinic_attacked_on_roe_v_wade_anniversary"
"1666","/2009/1/21/civil_rights_icon_rev_joseph_lowery"
"1667","/2009/1/20/openly_gay_episcopal_bishop_eugene_robinson"
"1668","/2009/1/15/headlines/second_free_gaza_ship_abandons_aid_mission_following_israeli_threat"
"1669","/2008/12/23/rep_jerrold_nadler_d_ny_calls"
"1670","/2008/12/23/max_blumenthal_on_rick_warrens_double"
"1671","/2008/12/22/headlines/rep_frank_selection_of_rev_warren_is_deeply_offensive"
"1672","/2008/12/19/headlines/obama_vows_financial_regulation_defends_invocation_choice"
"1673","/2008/12/18/headlines/obama_picks_anti_gay_marriage_anti_abortion_evangelical_for_inaugural_invocation"
"1674","/2008/11/13/bush_admin_pushing_through_last_minute"
"1675","/2008/11/11/headlines/obamas_afghan_plan_includes_iran_taliban_talks"
"1676","/2008/11/10/headlines/aides_obama_to_seek_tax_cuts_reverse_bush_exec_orders"
"1677","/2008/11/7/progressives_celebrate_another_pro_choice_victory"
"1678","/2008/11/5/melissa_harris_lacewell_on_president_elect"
"1679","/2008/11/5/uruguayan_writer_eduardo_galeano_on_barack"
"1680","/2008/11/5/californias_prop_8_approval_likely"
"1681","/2008/11/5/headlines/voters_back_gay_marriage_bans"
"1682","/2008/11/4/from_gay_marriage_to_predatory_lending"
"1683","/2008/11/3/california_attorney_general_vs_drug_policy"
"1684","/2008/10/29/jane_mayer_on_the_insiders_how"
"1685","/2008/10/27/headlines/palin_abortion_clinic_bombers_not_terrorists"
"1686","/2008/10/16/breaking_the_sound_barrier_third_party"
"1687","/2008/10/13/max_blumenthal_on_sarah_palins_radical"
"1688","/2008/10/13/former_mccain_supporter_accuses_the_senator"
"1689","/2008/10/10/headlines/study_nearly_all_of_mccains_ads_now_negative"
"1690","/2008/9/24/headlines/burmese_political_prisoner_released"
"1691","/2008/9/15/steve_coll_on_the_bin_ladens"
"1692","/2008/9/9/sarah_palin_and_the_wasila_church"
"1693","/2008/9/4/voices_of_the_delegates_jeremy_scahill"
"1694","/2008/9/4/alaska_gov_sarah_palin_accepts_gop"
"1695","/2008/9/2/report_secretive_right_wing_group_vetted"
"1696","/2008/9/1/in_surprise_move_mccain_taps_alaska"
"1697","/2008/8/22/headlines/new_rule_on_abortions_to_impact_hospitals_and_clinics"
"1698","/2008/8/5/american_foreign_policy_brought_to_you"
"1699","/2008/7/29/headlines/probe_justice_dept_vetted_applicants_for_political_views_sexual_orientation"
"1700","/2008/7/7/headlines/obama_no_mental_distress_exception_for_late_term_abortions"
"1701","/2008/7/7/headlines/obama_no_mental_distress_exception_for_late_term_abortions"
"1702","/2008/7/2/obama_pledges_to_expand_bush_program"
"1703","/2008/6/24/george_carlin_1937_2008_legendary_comedian"
"1704","/2008/6/16/headlines/progressive_philanthropist_stewart_mott_70_dies"
"1705","/2008/5/29/1968_40_years_later_tariq_ali"
"1706","/2008/5/15/headlines/edwards_endorses_obama_in_dem_race"
"1707","/2008/5/14/1968_40_years_later_student_worker"
"1708","/2008/4/3/headlines/south_dakota_could_see_new_vote_on_abortion_ban"
"1709","/2008/3/12/spitzer_expected_to_resign_over_prostitution"
"1710","/2008/3/12/as_spitzer_prostitution_scandal_dominates_headlines"
